Medium_Key,Report_Medium
9008,EMAIL
9009,Other
9010,EMAIL
9011,Other
9012,EMAIL
9013,AFFILIATE
9014,Other
9015,EMAIL
9016,AFFILIATE
9017,Other
9018,EMAIL
9019,EMAIL
9020,EMAIL
9021,AFFILIATE
9022,EMAIL
9023,EMAIL
9024,Other
9025,Other
9026,Other
9027,EMAIL
9028,EMAIL
9029,EMAIL
9030,Other
9031,Other
9032,Other
9033,AFFILIATE
9034,Other
9035,EMAIL
9036,Other
9037,Other
9038,EMAIL
9039,AFFILIATE
9040,EMAIL
9041,SOCIAL
9042,EMAIL
9043,Other
9044,EMAIL
9045,EMAIL
9046,EMAIL
9047,Other
9048,Other
9049,EMAIL
9050,EMAIL
9051,EMAIL
9052,EMAIL
9053,Other
9054,Other
9055,Other
9056,EMAIL
9057,Other
9058,EMAIL
9059,Other
9060,EMAIL
9061,EMAIL
9062,EMAIL
9063,EMAIL
9064,Other
9065,EMAIL
9066,EMAIL
9067,EMAIL
9068,REFERRAL
9069,REFERRAL
9070,Other
9071,EMAIL
9072,EMAIL
9073,EMAIL
9074,EMAIL
9075,EMAIL
9076,Other
9077,Other
9078,EMAIL
9079,EMAIL
9080,Other
9081,EMAIL
9082,EMAIL
9083,EMAIL
9084,Other
9085,Other
9086,EMAIL
9087,EMAIL
9088,EMAIL
9089,EMAIL
9090,Other
9091,EMAIL
9092,EMAIL
9093,Other
9094,EMAIL
9095,Other
9096,EMAIL
9097,EMAIL
9098,AFFILIATE
9099,AFFILIATE
9100,Other
9101,Other
9102,Other
9103,EMAIL
9104,EMAIL
9105,Other
9106,EMAIL
9107,Other
9108,Other
9109,Other
9110,EMAIL
9111,Other
9112,EMAIL
9113,EMAIL
9114,Other
9115,REFERRAL
9116,EMAIL
9117,EMAIL
9118,EMAIL
9119,EMAIL
9120,Other
9121,EMAIL
9122,Other
9123,EMAIL
9124,Other
9125,Other
9126,EMAIL
9127,Other
9128,EMAIL
9129,EMAIL
9130,Other
9131,Other
9132,EMAIL
9133,Other
9134,EMAIL
9135,EMAIL
9136,Other
9137,EMAIL
9138,EMAIL
9139,Other
9140,Other
9141,Other
9142,Other
9143,Other
9144,Other
9145,EMAIL
9146,EMAIL
9147,EMAIL
9148,Other
9149,EMAIL
9150,Other
9151,Other
9152,Other
9153,Other
9154,EMAIL
9155,EMAIL
9156,EMAIL
9157,Other
9158,EMAIL
9159,Other
9160,Other
9161,EMAIL
9162,EMAIL
9163,Other
9164,Other
9165,AFFILIATE
9166,EMAIL
9167,Other
9168,EMAIL
9169,AFFILIATE
9170,AFFILIATE
9171,EMAIL
9172,SOCIAL
9173,EMAIL
9174,EMAIL
9175,EMAIL
9176,Other
9177,EMAIL
9178,EMAIL
9179,Other
9180,Other
9181,Other
9182,Other
9183,Other
9184,EMAIL
9185,Other
9186,EMAIL
9187,EMAIL
9188,Other
9189,Other
9190,Other
9191,REFERRAL
9192,EMAIL
9193,Other
9194,Other
9195,EMAIL
9196,AFFILIATE
9197,EMAIL
9198,Other
9199,Other
9200,EMAIL
9201,Other
9202,EMAIL
9203,EMAIL
9204,EMAIL
9205,Other
9206,EMAIL
9207,EMAIL
9208,EMAIL
9209,EMAIL
9210,EMAIL
9211,EMAIL
9212,AFFILIATE
9213,Other
9214,EMAIL
9215,AFFILIATE
9216,EMAIL
9217,EMAIL
9218,EMAIL
9219,Other
9220,Other
9221,EMAIL
9222,Other
9223,EMAIL
9224,Other
9225,Other
9226,Other
9227,EMAIL
9228,REFERRAL
9229,EMAIL
9230,Other
9231,Other
9232,EMAIL
9233,EMAIL
9234,AFFILIATE
9235,SOCIAL
9236,Other
9237,EMAIL
9238,Other
9239,EMAIL
9240,Other
9241,EMAIL
9242,EMAIL
9243,EMAIL
9244,Other
9245,EMAIL
9246,EMAIL
9247,AFFILIATE
9248,Other
9249,EMAIL
9250,SOCIAL
9251,Other
9252,EMAIL
9253,AFFILIATE
9254,Other
9255,EMAIL
9256,Other
9257,Other
9258,EMAIL
9259,Other
